country,date,accumulated_confirmed,increase_of_confirmed
Burkina Faso,2020-03-14,2,0.0
Burkina Faso,2020-03-15,3,1.0
Burkina Faso,2020-03-16,15,12.0
Burkina Faso,2020-03-17,15,0.0
Burkina Faso,2020-03-18,20,5.0
Burkina Faso,2020-03-19,33,13.0
Burkina Faso,2020-03-20,40,7.0
Burkina Faso,2020-03-21,64,24.0
Burkina Faso,2020-03-22,75,11.0
Burkina Faso,2020-03-23,99,24.0
Burkina Faso,2020-03-24,114,15.0
Burkina Faso,2020-03-25,146,32.0
Burkina Faso,2020-03-26,152,6.0
Burkina Faso,2020-03-27,180,28.0
Burma,2020-01-22,0,0.0
Burma,2020-01-23,0,0.0
Burma,2020-01-24,0,0.0
Burma,2020-01-25,0,0.0
Burma,2020-01-26,0,0.0
Burma,2020-01-27,0,0.0
Burma,2020-01-28,0,0.0
Burma,2020-01-29,0,0.0
Burma,2020-01-30,0,0.0
Burma,2020-01-31,0,0.0
Burma,2020-02-01,0,0.0
Burma,2020-02-02,0,0.0
Burma,2020-02-03,0,0.0
Burma,2020-02-04,0,0.0
Burma,2020-02-05,0,0.0
Burma,2020-02-06,0,0.0
Burma,2020-02-07,0,0.0
Burma,2020-02-08,0,0.0
Burma,2020-02-09,0,0.0
Burma,2020-02-10,0,0.0
Burma,2020-02-11,0,0.0
Burma,2020-02-12,0,0.0
Burma,2020-02-13,0,0.0
Burma,2020-02-14,0,0.0
Burma,2020-02-15,0,0.0
Burma,2020-02-16,0,0.0
Burma,2020-02-17,0,0.0
Burma,2020-02-18,0,0.0
Burma,2020-02-19,0,0.0
Burma,2020-02-20,0,0.0
Burma,2020-02-21,0,0.0
Burma,2020-02-22,0,0.0
Burma,2020-02-23,0,0.0
Burma,2020-02-24,0,0.0
Burma,2020-02-25,0,0.0
Burma,2020-02-26,0,0.0
Burma,2020-02-27,0,0.0
Burma,2020-02-28,0,0.0
Burma,2020-02-29,0,0.0
Burma,2020-03-01,0,0.0
Burma,2020-03-02,0,0.0
Burma,2020-03-03,0,0.0
Burma,2020-03-04,0,0.0
Burma,2020-03-05,0,0.0
Burma,2020-03-06,0,0.0
Burma,2020-03-07,0,0.0
Burma,2020-03-08,0,0.0
Burma,2020-03-09,0,0.0
Burma,2020-03-10,0,0.0
Burma,2020-03-11,0,0.0
Burma,2020-03-12,0,0.0
Burma,2020-03-13,0,0.0
Burma,2020-03-14,0,0.0
Burma,2020-03-15,0,0.0
Burma,2020-03-16,0,0.0
Burma,2020-03-17,0,0.0
Burma,2020-03-18,0,0.0
Burma,2020-03-19,0,0.0
Burma,2020-03-20,0,0.0
Burma,2020-03-21,0,0.0
Burma,2020-03-22,0,0.0
Burma,2020-03-23,0,0.0
Burma,2020-03-24,0,0.0
Burma,2020-03-25,0,0.0
Burma,2020-03-26,0,0.0
Burma,2020-03-27,8,8.0
Cabo Verde,2020-01-22,0,0.0
Cabo Verde,2020-01-23,0,0.0
Cabo Verde,2020-01-24,0,0.0
Cabo Verde,2020-01-25,0,0.0
Cabo Verde,2020-01-26,0,0.0
Cabo Verde,2020-01-27,0,0.0
Cabo Verde,2020-01-28,0,0.0
Cabo Verde,2020-01-29,0,0.0
Cabo Verde,2020-01-30,0,0.0
Cabo Verde,2020-01-31,0,0.0
Cabo Verde,2020-02-01,0,0.0
Cabo Verde,2020-02-02,0,0.0
Cabo Verde,2020-02-03,0,0.0
Cabo Verde,2020-02-04,0,0.0
Cabo Verde,2020-02-05,0,0.0
Cabo Verde,2020-02-06,0,0.0
Cabo Verde,2020-02-07,0,0.0
Cabo Verde,2020-02-08,0,0.0
Cabo Verde,2020-02-09,0,0.0
Cabo Verde,2020-02-10,0,0.0
Cabo Verde,2020-02-11,0,0.0
Cabo Verde,2020-02-12,0,0.0
Cabo Verde,2020-02-13,0,0.0
Cabo Verde,2020-02-14,0,0.0
Cabo Verde,2020-02-15,0,0.0
Cabo Verde,2020-02-16,0,0.0
Cabo Verde,2020-02-17,0,0.0
Cabo Verde,2020-02-18,0,0.0
Cabo Verde,2020-02-19,0,0.0
Cabo Verde,2020-02-20,0,0.0
Cabo Verde,2020-02-21,0,0.0
Cabo Verde,2020-02-22,0,0.0
Cabo Verde,2020-02-23,0,0.0
Cabo Verde,2020-02-24,0,0.0
Cabo Verde,2020-02-25,0,0.0
Cabo Verde,2020-02-26,0,0.0
Cabo Verde,2020-02-27,0,0.0
Cabo Verde,2020-02-28,0,0.0
Cabo Verde,2020-02-29,0,0.0
Cabo Verde,2020-03-01,0,0.0
Cabo Verde,2020-03-02,0,0.0
Cabo Verde,2020-03-03,0,0.0
Cabo Verde,2020-03-04,0,0.0
Cabo Verde,2020-03-05,0,0.0
Cabo Verde,2020-03-06,0,0.0
Cabo Verde,2020-03-07,0,0.0
Cabo Verde,2020-03-08,0,0.0
Cabo Verde,2020-03-09,0,0.0
Cabo Verde,2020-03-10,0,0.0
Cabo Verde,2020-03-11,0,0.0
Cabo Verde,2020-03-12,0,0.0
Cabo Verde,2020-03-13,0,0.0
Cabo Verde,2020-03-14,0,0.0
Cabo Verde,2020-03-15,0,0.0
Cabo Verde,2020-03-16,0,0.0
Cabo Verde,2020-03-17,0,0.0
Cabo Verde,2020-03-18,0,0.0
Cabo Verde,2020-03-19,0,0.0
Cabo Verde,2020-03-20,1,1.0
Cabo Verde,2020-03-21,3,2.0
Cabo Verde,2020-03-22,3,0.0
Cabo Verde,2020-03-23,3,0.0
Cabo Verde,2020-03-24,3,0.0
Cabo Verde,2020-03-25,4,1.0
Cabo Verde,2020-03-26,4,0.0
Cabo Verde,2020-03-27,5,1.0
Cambodia,2020-01-22,0,0.0
Cambodia,2020-01-23,0,0.0
Cambodia,2020-01-24,0,0.0
Cambodia,2020-01-25,0,0.0
Cambodia,2020-01-26,0,0.0
Cambodia,2020-01-27,1,1.0
Cambodia,2020-01-28,1,0.0
Cambodia,2020-01-29,1,0.0
Cambodia,2020-01-30,1,0.0
Cambodia,2020-01-31,1,0.0
Cambodia,2020-02-01,1,0.0
Cambodia,2020-02-02,1,0.0
Cambodia,2020-02-03,1,0.0
Cambodia,2020-02-04,1,0.0
Cambodia,2020-02-05,1,0.0
Cambodia,2020-02-06,1,0.0
Cambodia,2020-02-07,1,0.0
Cambodia,2020-02-08,1,0.0
Cambodia,2020-02-09,1,0.0
Cambodia,2020-02-10,1,0.0
Cambodia,2020-02-11,1,0.0
Cambodia,2020-02-12,1,0.0
Cambodia,2020-02-13,1,0.0
Cambodia,2020-02-14,1,0.0
Cambodia,2020-02-15,1,0.0
Cambodia,2020-02-16,1,0.0
Cambodia,2020-02-17,1,0.0
Cambodia,2020-02-18,1,0.0
Cambodia,2020-02-19,1,0.0
Cambodia,2020-02-20,1,0.0
Cambodia,2020-02-21,1,0.0
Cambodia,2020-02-22,1,0.0
Cambodia,2020-02-23,1,0.0
Cambodia,2020-02-24,1,0.0
Cambodia,2020-02-25,1,0.0
Cambodia,2020-02-26,1,0.0
Cambodia,2020-02-27,1,0.0
Cambodia,2020-02-28,1,0.0
Cambodia,2020-02-29,1,0.0
Cambodia,2020-03-01,1,0.0
Cambodia,2020-03-02,1,0.0
Cambodia,2020-03-03,1,0.0
Cambodia,2020-03-04,1,0.0
Cambodia,2020-03-05,1,0.0
Cambodia,2020-03-06,1,0.0
Cambodia,2020-03-07,1,0.0
Cambodia,2020-03-08,2,1.0
Cambodia,2020-03-09,2,0.0
Cambodia,2020-03-10,2,0.0
Cambodia,2020-03-11,3,1.0
Cambodia,2020-03-12,3,0.0
Cambodia,2020-03-13,5,2.0
Cambodia,2020-03-14,7,2.0
Cambodia,2020-03-15,7,0.0
Cambodia,2020-03-16,7,0.0
Cambodia,2020-03-17,33,26.0
Cambodia,2020-03-18,35,2.0
Cambodia,2020-03-19,37,2.0
Cambodia,2020-03-20,51,14.0
Cambodia,2020-03-21,53,2.0
Cambodia,2020-03-22,84,31.0
Cambodia,2020-03-23,87,3.0
Cambodia,2020-03-24,91,4.0
Cambodia,2020-03-25,96,5.0
Cambodia,2020-03-26,96,0.0
Cambodia,2020-03-27,99,3.0
Cameroon,2020-01-22,0,0.0
Cameroon,2020-01-23,0,0.0
Cameroon,2020-01-24,0,0.0
Cameroon,2020-01-25,0,0.0
Cameroon,2020-01-26,0,0.0
Cameroon,2020-01-27,0,0.0
Cameroon,2020-01-28,0,0.0
Cameroon,2020-01-29,0,0.0
Cameroon,2020-01-30,0,0.0
Cameroon,2020-01-31,0,0.0
Cameroon,2020-02-01,0,0.0
Cameroon,2020-02-02,0,0.0
Cameroon,2020-02-03,0,0.0
Cameroon,2020-02-04,0,0.0
Cameroon,2020-02-05,0,0.0
Cameroon,2020-02-06,0,0.0
Cameroon,2020-02-07,0,0.0
Cameroon,2020-02-08,0,0.0
Cameroon,2020-02-09,0,0.0
Cameroon,2020-02-10,0,0.0
Cameroon,2020-02-11,0,0.0
Cameroon,2020-02-12,0,0.0
Cameroon,2020-02-13,0,0.0
Cameroon,2020-02-14,0,0.0
Cameroon,2020-02-15,0,0.0
Cameroon,2020-02-16,0,0.0
Cameroon,2020-02-17,0,0.0
Cameroon,2020-02-18,0,0.0
Cameroon,2020-02-19,0,0.0
Cameroon,2020-02-20,0,0.0
Cameroon,2020-02-21,0,0.0
Cameroon,2020-02-22,0,0.0
Cameroon,2020-02-23,0,0.0
Cameroon,2020-02-24,0,0.0
Cameroon,2020-02-25,0,0.0
Cameroon,2020-02-26,0,0.0
Cameroon,2020-02-27,0,0.0
Cameroon,2020-02-28,0,0.0
Cameroon,2020-02-29,0,0.0
Cameroon,2020-03-01,0,0.0
Cameroon,2020-03-02,0,0.0
Cameroon,2020-03-03,0,0.0
Cameroon,2020-03-04,0,0.0
Cameroon,2020-03-05,0,0.0
Cameroon,2020-03-06,1,1.0
Cameroon,2020-03-07,1,0.0
Cameroon,2020-03-08,2,1.0
Cameroon,2020-03-09,2,0.0
Cameroon,2020-03-10,2,0.0
Cameroon,2020-03-11,2,0.0
Cameroon,2020-03-12,2,0.0
Cameroon,2020-03-13,2,0.0
Cameroon,2020-03-14,2,0.0
Cameroon,2020-03-15,2,0.0
Cameroon,2020-03-16,4,2.0
Cameroon,2020-03-17,10,6.0
Cameroon,2020-03-18,10,0.0
Cameroon,2020-03-19,13,3.0
Cameroon,2020-03-20,20,7.0
Cameroon,2020-03-21,27,7.0
Cameroon,2020-03-22,40,13.0
Cameroon,2020-03-23,56,16.0
Cameroon,2020-03-24,66,10.0
Cameroon,2020-03-25,75,9.0
Cameroon,2020-03-26,75,0.0
Cameroon,2020-03-27,91,16.0
Canada,2020-01-22,0,0.0
Canada,2020-01-23,0,0.0
Canada,2020-01-24,0,0.0
Canada,2020-01-25,0,0.0
Canada,2020-01-26,1,1.0
Canada,2020-01-27,1,0.0
Canada,2020-01-28,2,1.0
Canada,2020-01-29,2,0.0
Canada,2020-01-30,2,0.0
Canada,2020-01-31,4,2.0
Canada,2020-02-01,4,0.0
Canada,2020-02-02,4,0.0
Canada,2020-02-03,4,0.0
Canada,2020-02-04,4,0.0
Canada,2020-02-05,5,1.0
Canada,2020-02-06,5,0.0
Canada,2020-02-07,7,2.0
Canada,2020-02-08,7,0.0
Canada,2020-02-09,7,0.0
Canada,2020-02-10,7,0.0
Canada,2020-02-11,7,0.0
Canada,2020-02-12,7,0.0
Canada,2020-02-13,7,0.0
Canada,2020-02-14,7,0.0
Canada,2020-02-15,7,0.0
Canada,2020-02-16,7,0.0
Canada,2020-02-17,8,1.0
Canada,2020-02-18,8,0.0
Canada,2020-02-19,8,0.0
Canada,2020-02-20,8,0.0
Canada,2020-02-21,9,1.0
Canada,2020-02-22,9,0.0
Canada,2020-02-23,9,0.0
Canada,2020-02-24,10,1.0
Canada,2020-02-25,11,1.0
Canada,2020-02-26,11,0.0
Canada,2020-02-27,13,2.0
Canada,2020-02-28,14,1.0
Canada,2020-02-29,20,6.0
Canada,2020-03-01,24,4.0
Canada,2020-03-02,27,3.0
Canada,2020-03-03,30,3.0
Canada,2020-03-04,33,3.0
Canada,2020-03-05,37,4.0
Canada,2020-03-06,49,12.0
Canada,2020-03-07,54,5.0
Canada,2020-03-08,64,10.0
Canada,2020-03-09,77,13.0
Canada,2020-03-10,79,2.0
Canada,2020-03-11,108,29.0
Canada,2020-03-12,117,9.0
Canada,2020-03-13,193,76.0
Canada,2020-03-14,198,5.0
Canada,2020-03-15,252,54.0
Canada,2020-03-16,415,163.0
Canada,2020-03-17,478,63.0
Canada,2020-03-18,657,179.0
Canada,2020-03-19,800,143.0
Canada,2020-03-20,943,143.0
Canada,2020-03-21,1277,334.0
Canada,2020-03-22,1469,192.0
Canada,2020-03-23,2088,619.0
Canada,2020-03-24,2790,702.0
Canada,2020-03-25,3251,461.0
Canada,2020-03-26,4042,791.0
Canada,2020-03-27,4682,640.0
Central African Republic,2020-01-22,0,0.0
Central African Republic,2020-01-23,0,0.0
Central African Republic,2020-01-24,0,0.0
Central African Republic,2020-01-25,0,0.0
Central African Republic,2020-01-26,0,0.0
Central African Republic,2020-01-27,0,0.0
Central African Republic,2020-01-28,0,0.0
Central African Republic,2020-01-29,0,0.0
Central African Republic,2020-01-30,0,0.0
Central African Republic,2020-01-31,0,0.0
Central African Republic,2020-02-01,0,0.0
Central African Republic,2020-02-02,0,0.0
Central African Republic,2020-02-03,0,0.0
Central African Republic,2020-02-04,0,0.0
Central African Republic,2020-02-05,0,0.0
Central African Republic,2020-02-06,0,0.0
Central African Republic,2020-02-07,0,0.0
Central African Republic,2020-02-08,0,0.0
Central African Republic,2020-02-09,0,0.0
Central African Republic,2020-02-10,0,0.0
Central African Republic,2020-02-11,0,0.0
Central African Republic,2020-02-12,0,0.0
Central African Republic,2020-02-13,0,0.0
Central African Republic,2020-02-14,0,0.0
Central African Republic,2020-02-15,0,0.0
Central African Republic,2020-02-16,0,0.0
Central African Republic,2020-02-17,0,0.0
Central African Republic,2020-02-18,0,0.0
Central African Republic,2020-02-19,0,0.0
Central African Republic,2020-02-20,0,0.0
Central African Republic,2020-02-21,0,0.0
Central African Republic,2020-02-22,0,0.0
Central African Republic,2020-02-23,0,0.0
Central African Republic,2020-02-24,0,0.0
Central African Republic,2020-02-25,0,0.0
Central African Republic,2020-02-26,0,0.0
Central African Republic,2020-02-27,0,0.0
Central African Republic,2020-02-28,0,0.0
Central African Republic,2020-02-29,0,0.0
Central African Republic,2020-03-01,0,0.0
Central African Republic,2020-03-02,0,0.0
Central African Republic,2020-03-03,0,0.0
Central African Republic,2020-03-04,0,0.0
Central African Republic,2020-03-05,0,0.0
Central African Republic,2020-03-06,0,0.0
Central African Republic,2020-03-07,0,0.0
Central African Republic,2020-03-08,0,0.0
Central African Republic,2020-03-09,0,0.0
Central African Republic,2020-03-10,0,0.0
Central African Republic,2020-03-11,0,0.0
Central African Republic,2020-03-12,0,0.0
Central African Republic,2020-03-13,0,0.0
Central African Republic,2020-03-14,0,0.0
Central African Republic,2020-03-15,1,1.0
Central African Republic,2020-03-16,1,0.0
Central African Republic,2020-03-17,1,0.0
Central African Republic,2020-03-18,1,0.0
Central African Republic,2020-03-19,1,0.0
Central African Republic,2020-03-20,3,2.0
Central African Republic,2020-03-21,3,0.0
Central African Republic,2020-03-22,3,0.0
Central African Republic,2020-03-23,3,0.0
Central African Republic,2020-03-24,3,0.0
Central African Republic,2020-03-25,3,0.0
Central African Republic,2020-03-26,3,0.0
Central African Republic,2020-03-27,3,0.0
Chad,2020-01-22,0,0.0
Chad,2020-01-23,0,0.0
Chad,2020-01-24,0,0.0
Chad,2020-01-25,0,0.0
Chad,2020-01-26,0,0.0
Chad,2020-01-27,0,0.0
Chad,2020-01-28,0,0.0
Chad,2020-01-29,0,0.0
Chad,2020-01-30,0,0.0
Chad,2020-01-31,0,0.0
Chad,2020-02-01,0,0.0
Chad,2020-02-02,0,0.0
Chad,2020-02-03,0,0.0
Chad,2020-02-04,0,0.0
Chad,2020-02-05,0,0.0
Chad,2020-02-06,0,0.0
Chad,2020-02-07,0,0.0
Chad,2020-02-08,0,0.0
Chad,2020-02-09,0,0.0
Chad,2020-02-10,0,0.0
Chad,2020-02-11,0,0.0
Chad,2020-02-12,0,0.0
Chad,2020-02-13,0,0.0
Chad,2020-02-14,0,0.0
Chad,2020-02-15,0,0.0
Chad,2020-02-16,0,0.0
Chad,2020-02-17,0,0.0
Chad,2020-02-18,0,0.0
Chad,2020-02-19,0,0.0
Chad,2020-02-20,0,0.0
Chad,2020-02-21,0,0.0
Chad,2020-02-22,0,0.0
Chad,2020-02-23,0,0.0
Chad,2020-02-24,0,0.0
Chad,2020-02-25,0,0.0
Chad,2020-02-26,0,0.0
Chad,2020-02-27,0,0.0
Chad,2020-02-28,0,0.0
Chad,2020-02-29,0,0.0
Chad,2020-03-01,0,0.0
Chad,2020-03-02,0,0.0
Chad,2020-03-03,0,0.0
Chad,2020-03-04,0,0.0
Chad,2020-03-05,0,0.0
Chad,2020-03-06,0,0.0
Chad,2020-03-07,0,0.0
Chad,2020-03-08,0,0.0
Chad,2020-03-09,0,0.0
Chad,2020-03-10,0,0.0
Chad,2020-03-11,0,0.0
Chad,2020-03-12,0,0.0
Chad,2020-03-13,0,0.0
Chad,2020-03-14,0,0.0
Chad,2020-03-15,0,0.0
Chad,2020-03-16,0,0.0
Chad,2020-03-17,0,0.0
Chad,2020-03-18,0,0.0
Chad,2020-03-19,1,1.0
Chad,2020-03-20,1,0.0
Chad,2020-03-21,1,0.0
Chad,2020-03-22,1,0.0
Chad,2020-03-23,1,0.0
Chad,2020-03-24,3,2.0
Chad,2020-03-25,3,0.0
Chad,2020-03-26,3,0.0
Chad,2020-03-27,3,0.0
Chile,2020-01-22,0,0.0
Chile,2020-01-23,0,0.0
Chile,2020-01-24,0,0.0
Chile,2020-01-25,0,0.0
Chile,2020-01-26,0,0.0
Chile,2020-01-27,0,0.0
Chile,2020-01-28,0,0.0
Chile,2020-01-29,0,0.0
Chile,2020-01-30,0,0.0
Chile,2020-01-31,0,0.0
Chile,2020-02-01,0,0.0
Chile,2020-02-02,0,0.0
Chile,2020-02-03,0,0.0
Chile,2020-02-04,0,0.0
Chile,2020-02-05,0,0.0
Chile,2020-02-06,0,0.0
Chile,2020-02-07,0,0.0
Chile,2020-02-08,0,0.0
Chile,2020-02-09,0,0.0
Chile,2020-02-10,0,0.0
Chile,2020-02-11,0,0.0
Chile,2020-02-12,0,0.0
Chile,2020-02-13,0,0.0
Chile,2020-02-14,0,0.0
Chile,2020-02-15,0,0.0
Chile,2020-02-16,0,0.0
Chile,2020-02-17,0,0.0
Chile,2020-02-18,0,0.0
Chile,2020-02-19,0,0.0
Chile,2020-02-20,0,0.0
Chile,2020-02-21,0,0.0
Chile,2020-02-22,0,0.0
Chile,2020-02-23,0,0.0
Chile,2020-02-24,0,0.0
Chile,2020-02-25,0,0.0
Chile,2020-02-26,0,0.0
Chile,2020-02-27,0,0.0
Chile,2020-02-28,0,0.0
Chile,2020-02-29,0,0.0
Chile,2020-03-01,0,0.0
Chile,2020-03-02,0,0.0
Chile,2020-03-03,1,1.0
Chile,2020-03-04,1,0.0
Chile,2020-03-05,4,3.0
Chile,2020-03-06,4,0.0
Chile,2020-03-07,4,0.0
Chile,2020-03-08,8,4.0
Chile,2020-03-09,8,0.0
Chile,2020-03-10,13,5.0
Chile,2020-03-11,23,10.0
Chile,2020-03-12,23,0.0
Chile,2020-03-13,43,20.0
Chile,2020-03-14,61,18.0
Chile,2020-03-15,74,13.0
Chile,2020-03-16,155,81.0
Chile,2020-03-17,201,46.0
Chile,2020-03-18,238,37.0
Chile,2020-03-19,238,0.0
Chile,2020-03-20,434,196.0
Chile,2020-03-21,537,103.0
Chile,2020-03-22,632,95.0
Chile,2020-03-23,746,114.0
Chile,2020-03-24,922,176.0
Chile,2020-03-25,1142,220.0
Chile,2020-03-26,1306,164.0
Chile,2020-03-27,1610,304.0
China,2020-01-22,548,0.0
China,2020-01-23,643,95.0
China,2020-01-24,920,277.0
China,2020-01-25,1406,486.0
China,2020-01-26,2075,669.0
China,2020-01-27,2877,802.0
China,2020-01-28,5509,2632.0
China,2020-01-29,6087,578.0
China,2020-01-30,8141,2054.0
China,2020-01-31,9802,1661.0
China,2020-02-01,11891,2089.0
China,2020-02-02,16630,4739.0
China,2020-02-03,19716,3086.0
China,2020-02-04,23707,3991.0
China,2020-02-05,27440,3733.0
China,2020-02-06,30587,3147.0
China,2020-02-07,34110,3523.0
China,2020-02-08,36814,2704.0
China,2020-02-09,39829,3015.0
China,2020-02-10,42354,2525.0
China,2020-02-11,44386,2032.0
China,2020-02-12,44759,373.0
China,2020-02-13,59895,15136.0
China,2020-02-14,66358,6463.0
China,2020-02-15,68413,2055.0
China,2020-02-16,70513,2100.0
China,2020-02-17,72434,1921.0
China,2020-02-18,74211,1777.0
China,2020-02-19,74619,408.0
China,2020-02-20,75077,458.0
China,2020-02-21,75550,473.0
China,2020-02-22,77001,1451.0
China,2020-02-23,77022,21.0
China,2020-02-24,77241,219.0
China,2020-02-25,77754,513.0
China,2020-02-26,78166,412.0
China,2020-02-27,78600,434.0
China,2020-02-28,78928,328.0
China,2020-02-29,79356,428.0
China,2020-03-01,79932,576.0
China,2020-03-02,80136,204.0
China,2020-03-03,80261,125.0
China,2020-03-04,80386,125.0
China,2020-03-05,80537,151.0
China,2020-03-06,80690,153.0
China,2020-03-07,80770,80.0
China,2020-03-08,80823,53.0
China,2020-03-09,80860,37.0
China,2020-03-10,80887,27.0
China,2020-03-11,80921,34.0
China,2020-03-12,80932,11.0
China,2020-03-13,80945,13.0
China,2020-03-14,80977,32.0
China,2020-03-15,81003,26.0
China,2020-03-16,81033,30.0
China,2020-03-17,81058,25.0
China,2020-03-18,81102,44.0
China,2020-03-19,81156,54.0
China,2020-03-20,81250,94.0
China,2020-03-21,81305,55.0
China,2020-03-22,81435,130.0
China,2020-03-23,81498,63.0
China,2020-03-24,81591,93.0
China,2020-03-25,81661,70.0
China,2020-03-26,81782,121.0
China,2020-03-27,81897,115.0
Colombia,2020-01-22,0,0.0
Colombia,2020-01-23,0,0.0
Colombia,2020-01-24,0,0.0
Colombia,2020-01-25,0,0.0
Colombia,2020-01-26,0,0.0
Colombia,2020-01-27,0,0.0
Colombia,2020-01-28,0,0.0
Colombia,2020-01-29,0,0.0
Colombia,2020-01-30,0,0.0
Colombia,2020-01-31,0,0.0
Colombia,2020-02-01,0,0.0
Colombia,2020-02-02,0,0.0
Colombia,2020-02-03,0,0.0
Colombia,2020-02-04,0,0.0
Colombia,2020-02-05,0,0.0
Colombia,2020-02-06,0,0.0
Colombia,2020-02-07,0,0.0
Colombia,2020-02-08,0,0.0
Colombia,2020-02-09,0,0.0
Colombia,2020-02-10,0,0.0
Colombia,2020-02-11,0,0.0
Colombia,2020-02-12,0,0.0
Colombia,2020-02-13,0,0.0
Colombia,2020-02-14,0,0.0
Colombia,2020-02-15,0,0.0
Colombia,2020-02-16,0,0.0
Colombia,2020-02-17,0,0.0
Colombia,2020-02-18,0,0.0
Colombia,2020-02-19,0,0.0
Colombia,2020-02-20,0,0.0
Colombia,2020-02-21,0,0.0
Colombia,2020-02-22,0,0.0
Colombia,2020-02-23,0,0.0
Colombia,2020-02-24,0,0.0
Colombia,2020-02-25,0,0.0
Colombia,2020-02-26,0,0.0
Colombia,2020-02-27,0,0.0
Colombia,2020-02-28,0,0.0
Colombia,2020-02-29,0,0.0
Colombia,2020-03-01,0,0.0
Colombia,2020-03-02,0,0.0
Colombia,2020-03-03,0,0.0
Colombia,2020-03-04,0,0.0
Colombia,2020-03-05,0,0.0
Colombia,2020-03-06,1,1.0
Colombia,2020-03-07,1,0.0
Colombia,2020-03-08,1,0.0
Colombia,2020-03-09,1,0.0
Colombia,2020-03-10,3,2.0
Colombia,2020-03-11,9,6.0
Colombia,2020-03-12,9,0.0
Colombia,2020-03-13,13,4.0
Colombia,2020-03-14,22,9.0
Colombia,2020-03-15,34,12.0
Colombia,2020-03-16,54,20.0
Colombia,2020-03-17,65,11.0
Colombia,2020-03-18,93,28.0
Colombia,2020-03-19,102,9.0
Colombia,2020-03-20,128,26.0
Colombia,2020-03-21,196,68.0
Colombia,2020-03-22,231,35.0
Colombia,2020-03-23,277,46.0
Colombia,2020-03-24,378,101.0
Colombia,2020-03-25,470,92.0
Colombia,2020-03-26,491,21.0
Colombia,2020-03-27,539,48.0
Congo (Brazzaville),2020-01-22,0,0.0
Congo (Brazzaville),2020-01-23,0,0.0
Congo (Brazzaville),2020-01-24,0,0.0
Congo (Brazzaville),2020-01-25,0,0.0
Congo (Brazzaville),2020-01-26,0,0.0
Congo (Brazzaville),2020-01-27,0,0.0
Congo (Brazzaville),2020-01-28,0,0.0
Congo (Brazzaville),2020-01-29,0,0.0
Congo (Brazzaville),2020-01-30,0,0.0
Congo (Brazzaville),2020-01-31,0,0.0
Congo (Brazzaville),2020-02-01,0,0.0
Congo (Brazzaville),2020-02-02,0,0.0
Congo (Brazzaville),2020-02-03,0,0.0
Congo (Brazzaville),2020-02-04,0,0.0
Congo (Brazzaville),2020-02-05,0,0.0
Congo (Brazzaville),2020-02-06,0,0.0
Congo (Brazzaville),2020-02-07,0,0.0
Congo (Brazzaville),2020-02-08,0,0.0
Congo (Brazzaville),2020-02-09,0,0.0
Congo (Brazzaville),2020-02-10,0,0.0
Congo (Brazzaville),2020-02-11,0,0.0
Congo (Brazzaville),2020-02-12,0,0.0
Congo (Brazzaville),2020-02-13,0,0.0
Congo (Brazzaville),2020-02-14,0,0.0
Congo (Brazzaville),2020-02-15,0,0.0
Congo (Brazzaville),2020-02-16,0,0.0
Congo (Brazzaville),2020-02-17,0,0.0
Congo (Brazzaville),2020-02-18,0,0.0
Congo (Brazzaville),2020-02-19,0,0.0
Congo (Brazzaville),2020-02-20,0,0.0
Congo (Brazzaville),2020-02-21,0,0.0
Congo (Brazzaville),2020-02-22,0,0.0
Congo (Brazzaville),2020-02-23,0,0.0
Congo (Brazzaville),2020-02-24,0,0.0
Congo (Brazzaville),2020-02-25,0,0.0
Congo (Brazzaville),2020-02-26,0,0.0
Congo (Brazzaville),2020-02-27,0,0.0
Congo (Brazzaville),2020-02-28,0,0.0
Congo (Brazzaville),2020-02-29,0,0.0
Congo (Brazzaville),2020-03-01,0,0.0
Congo (Brazzaville),2020-03-02,0,0.0
Congo (Brazzaville),2020-03-03,0,0.0
Congo (Brazzaville),2020-03-04,0,0.0
Congo (Brazzaville),2020-03-05,0,0.0
Congo (Brazzaville),2020-03-06,0,0.0
Congo (Brazzaville),2020-03-07,0,0.0
Congo (Brazzaville),2020-03-08,0,0.0
Congo (Brazzaville),2020-03-09,0,0.0
Congo (Brazzaville),2020-03-10,0,0.0
Congo (Brazzaville),2020-03-11,0,0.0
Congo (Brazzaville),2020-03-12,0,0.0
Congo (Brazzaville),2020-03-13,0,0.0
Congo (Brazzaville),2020-03-14,0,0.0
Congo (Brazzaville),2020-03-15,1,1.0
Congo (Brazzaville),2020-03-16,1,0.0
Congo (Brazzaville),2020-03-17,1,0.0
Congo (Brazzaville),2020-03-18,1,0.0
Congo (Brazzaville),2020-03-19,3,2.0
Congo (Brazzaville),2020-03-20,3,0.0
Congo (Brazzaville),2020-03-21,3,0.0
Congo (Brazzaville),2020-03-22,3,0.0
Congo (Brazzaville),2020-03-23,4,1.0
Congo (Brazzaville),2020-03-24,4,0.0
Congo (Brazzaville),2020-03-25,4,0.0
Congo (Brazzaville),2020-03-26,4,0.0
Congo (Brazzaville),2020-03-27,4,0.0
Congo (Kinshasa),2020-01-22,0,0.0
Congo (Kinshasa),2020-01-23,0,0.0
Congo (Kinshasa),2020-01-24,0,0.0
Congo (Kinshasa),2020-01-25,0,0.0
Congo (Kinshasa),2020-01-26,0,0.0
