country,date,accumulated_confirmed,increase_of_confirmed
Denmark,2020-02-03,0,0.0
Denmark,2020-02-04,0,0.0
Denmark,2020-02-05,0,0.0
Denmark,2020-02-06,0,0.0
Denmark,2020-02-07,0,0.0
Denmark,2020-02-08,0,0.0
Denmark,2020-02-09,0,0.0
Denmark,2020-02-10,0,0.0
Denmark,2020-02-11,0,0.0
Denmark,2020-02-12,0,0.0
Denmark,2020-02-13,0,0.0
Denmark,2020-02-14,0,0.0
Denmark,2020-02-15,0,0.0
Denmark,2020-02-16,0,0.0
Denmark,2020-02-17,0,0.0
Denmark,2020-02-18,0,0.0
Denmark,2020-02-19,0,0.0
Denmark,2020-02-20,0,0.0
Denmark,2020-02-21,0,0.0
Denmark,2020-02-22,0,0.0
Denmark,2020-02-23,0,0.0
Denmark,2020-02-24,0,0.0
Denmark,2020-02-25,0,0.0
Denmark,2020-02-26,0,0.0
Denmark,2020-02-27,0,0.0
Denmark,2020-02-28,0,0.0
Denmark,2020-02-29,0,0.0
Denmark,2020-03-01,0,0.0
Denmark,2020-03-02,0,0.0
Denmark,2020-03-03,0,0.0
Denmark,2020-03-04,0,0.0
Denmark,2020-03-05,0,0.0
Denmark,2020-03-06,0,0.0
Denmark,2020-03-07,0,0.0
Denmark,2020-03-08,0,0.0
Denmark,2020-03-09,0,0.0
Denmark,2020-03-10,0,0.0
Denmark,2020-03-11,0,0.0
Denmark,2020-03-12,0,0.0
Denmark,2020-03-13,0,0.0
Denmark,2020-03-14,1,1.0
Denmark,2020-03-15,2,1.0
Denmark,2020-03-16,3,1.0
Denmark,2020-03-17,4,1.0
Denmark,2020-03-18,4,0.0
Denmark,2020-03-19,6,2.0
Denmark,2020-03-20,9,3.0
Denmark,2020-03-21,13,4.0
Denmark,2020-03-22,13,0.0
Denmark,2020-03-23,24,11.0
Denmark,2020-03-24,32,8.0
Denmark,2020-03-25,34,2.0
Denmark,2020-03-26,41,7.0
Denmark,2020-03-27,52,11.0
Diamond Princess,2020-01-22,0,0.0
Diamond Princess,2020-01-23,0,0.0
Diamond Princess,2020-01-24,0,0.0
Diamond Princess,2020-01-25,0,0.0
Diamond Princess,2020-01-26,0,0.0
Diamond Princess,2020-01-27,0,0.0
Diamond Princess,2020-01-28,0,0.0
Diamond Princess,2020-01-29,0,0.0
Diamond Princess,2020-01-30,0,0.0
Diamond Princess,2020-01-31,0,0.0
Diamond Princess,2020-02-01,0,0.0
Diamond Princess,2020-02-02,0,0.0
Diamond Princess,2020-02-03,0,0.0
Diamond Princess,2020-02-04,0,0.0
Diamond Princess,2020-02-05,0,0.0
Diamond Princess,2020-02-06,0,0.0
Diamond Princess,2020-02-07,0,0.0
Diamond Princess,2020-02-08,0,0.0
Diamond Princess,2020-02-09,0,0.0
Diamond Princess,2020-02-10,0,0.0
Diamond Princess,2020-02-11,0,0.0
Diamond Princess,2020-02-12,0,0.0
Diamond Princess,2020-02-13,0,0.0
Diamond Princess,2020-02-14,0,0.0
Diamond Princess,2020-02-15,0,0.0
Diamond Princess,2020-02-16,0,0.0
Diamond Princess,2020-02-17,0,0.0
Diamond Princess,2020-02-18,0,0.0
Diamond Princess,2020-02-19,0,0.0
Diamond Princess,2020-02-20,2,2.0
Diamond Princess,2020-02-21,2,0.0
Diamond Princess,2020-02-22,2,0.0
Diamond Princess,2020-02-23,3,1.0
Diamond Princess,2020-02-24,3,0.0
Diamond Princess,2020-02-25,3,0.0
Diamond Princess,2020-02-26,4,1.0
Diamond Princess,2020-02-27,4,0.0
Diamond Princess,2020-02-28,6,2.0
Diamond Princess,2020-02-29,6,0.0
Diamond Princess,2020-03-01,6,0.0
Diamond Princess,2020-03-02,6,0.0
Diamond Princess,2020-03-03,6,0.0
Diamond Princess,2020-03-04,6,0.0
Diamond Princess,2020-03-05,6,0.0
Diamond Princess,2020-03-06,6,0.0
Diamond Princess,2020-03-07,6,0.0
Diamond Princess,2020-03-08,6,0.0
Diamond Princess,2020-03-09,6,0.0
Diamond Princess,2020-03-10,6,0.0
Diamond Princess,2020-03-11,7,1.0
Diamond Princess,2020-03-12,7,0.0
Diamond Princess,2020-03-13,7,0.0
Diamond Princess,2020-03-14,7,0.0
Diamond Princess,2020-03-15,7,0.0
Diamond Princess,2020-03-16,7,0.0
Diamond Princess,2020-03-17,7,0.0
Diamond Princess,2020-03-18,7,0.0
Diamond Princess,2020-03-19,7,0.0
Diamond Princess,2020-03-20,7,0.0
Diamond Princess,2020-03-21,8,1.0
Diamond Princess,2020-03-22,8,0.0
Diamond Princess,2020-03-23,8,0.0
Diamond Princess,2020-03-24,10,2.0
Diamond Princess,2020-03-25,10,0.0
Diamond Princess,2020-03-26,10,0.0
Diamond Princess,2020-03-27,10,0.0
Djibouti,2020-01-22,0,0.0
Djibouti,2020-01-23,0,0.0
Djibouti,2020-01-24,0,0.0
Djibouti,2020-01-25,0,0.0
Djibouti,2020-01-26,0,0.0
Djibouti,2020-01-27,0,0.0
Djibouti,2020-01-28,0,0.0
Djibouti,2020-01-29,0,0.0
Djibouti,2020-01-30,0,0.0
Djibouti,2020-01-31,0,0.0
Djibouti,2020-02-01,0,0.0
Djibouti,2020-02-02,0,0.0
Djibouti,2020-02-03,0,0.0
Djibouti,2020-02-04,0,0.0
Djibouti,2020-02-05,0,0.0
Djibouti,2020-02-06,0,0.0
Djibouti,2020-02-07,0,0.0
Djibouti,2020-02-08,0,0.0
Djibouti,2020-02-09,0,0.0
Djibouti,2020-02-10,0,0.0
Djibouti,2020-02-11,0,0.0
Djibouti,2020-02-12,0,0.0
Djibouti,2020-02-13,0,0.0
Djibouti,2020-02-14,0,0.0
Djibouti,2020-02-15,0,0.0
Djibouti,2020-02-16,0,0.0
Djibouti,2020-02-17,0,0.0
Djibouti,2020-02-18,0,0.0
Djibouti,2020-02-19,0,0.0
Djibouti,2020-02-20,0,0.0
Djibouti,2020-02-21,0,0.0
Djibouti,2020-02-22,0,0.0
Djibouti,2020-02-23,0,0.0
Djibouti,2020-02-24,0,0.0
Djibouti,2020-02-25,0,0.0
Djibouti,2020-02-26,0,0.0
Djibouti,2020-02-27,0,0.0
Djibouti,2020-02-28,0,0.0
Djibouti,2020-02-29,0,0.0
Djibouti,2020-03-01,0,0.0
Djibouti,2020-03-02,0,0.0
Djibouti,2020-03-03,0,0.0
Djibouti,2020-03-04,0,0.0
Djibouti,2020-03-05,0,0.0
Djibouti,2020-03-06,0,0.0
Djibouti,2020-03-07,0,0.0
Djibouti,2020-03-08,0,0.0
Djibouti,2020-03-09,0,0.0
Djibouti,2020-03-10,0,0.0
Djibouti,2020-03-11,0,0.0
Djibouti,2020-03-12,0,0.0
Djibouti,2020-03-13,0,0.0
Djibouti,2020-03-14,0,0.0
Djibouti,2020-03-15,0,0.0
Djibouti,2020-03-16,0,0.0
Djibouti,2020-03-17,0,0.0
Djibouti,2020-03-18,0,0.0
Djibouti,2020-03-19,0,0.0
Djibouti,2020-03-20,0,0.0
Djibouti,2020-03-21,0,0.0
Djibouti,2020-03-22,0,0.0
Djibouti,2020-03-23,0,0.0
Djibouti,2020-03-24,0,0.0
Djibouti,2020-03-25,0,0.0
Djibouti,2020-03-26,0,0.0
Djibouti,2020-03-27,0,0.0
Dominica,2020-01-22,0,0.0
Dominica,2020-01-23,0,0.0
Dominica,2020-01-24,0,0.0
Dominica,2020-01-25,0,0.0
Dominica,2020-01-26,0,0.0
Dominica,2020-01-27,0,0.0
Dominica,2020-01-28,0,0.0
Dominica,2020-01-29,0,0.0
Dominica,2020-01-30,0,0.0
Dominica,2020-01-31,0,0.0
Dominica,2020-02-01,0,0.0
Dominica,2020-02-02,0,0.0
Dominica,2020-02-03,0,0.0
Dominica,2020-02-04,0,0.0
Dominica,2020-02-05,0,0.0
Dominica,2020-02-06,0,0.0
Dominica,2020-02-07,0,0.0
Dominica,2020-02-08,0,0.0
Dominica,2020-02-09,0,0.0
Dominica,2020-02-10,0,0.0
Dominica,2020-02-11,0,0.0
Dominica,2020-02-12,0,0.0
Dominica,2020-02-13,0,0.0
Dominica,2020-02-14,0,0.0
Dominica,2020-02-15,0,0.0
Dominica,2020-02-16,0,0.0
Dominica,2020-02-17,0,0.0
Dominica,2020-02-18,0,0.0
Dominica,2020-02-19,0,0.0
Dominica,2020-02-20,0,0.0
Dominica,2020-02-21,0,0.0
Dominica,2020-02-22,0,0.0
Dominica,2020-02-23,0,0.0
Dominica,2020-02-24,0,0.0
Dominica,2020-02-25,0,0.0
Dominica,2020-02-26,0,0.0
Dominica,2020-02-27,0,0.0
Dominica,2020-02-28,0,0.0
Dominica,2020-02-29,0,0.0
Dominica,2020-03-01,0,0.0
Dominica,2020-03-02,0,0.0
Dominica,2020-03-03,0,0.0
Dominica,2020-03-04,0,0.0
Dominica,2020-03-05,0,0.0
Dominica,2020-03-06,0,0.0
Dominica,2020-03-07,0,0.0
Dominica,2020-03-08,0,0.0
Dominica,2020-03-09,0,0.0
Dominica,2020-03-10,0,0.0
Dominica,2020-03-11,0,0.0
Dominica,2020-03-12,0,0.0
Dominica,2020-03-13,0,0.0
Dominica,2020-03-14,0,0.0
Dominica,2020-03-15,0,0.0
Dominica,2020-03-16,0,0.0
Dominica,2020-03-17,0,0.0
Dominica,2020-03-18,0,0.0
Dominica,2020-03-19,0,0.0
Dominica,2020-03-20,0,0.0
Dominica,2020-03-21,0,0.0
Dominica,2020-03-22,0,0.0
Dominica,2020-03-23,0,0.0
Dominica,2020-03-24,0,0.0
Dominica,2020-03-25,0,0.0
Dominica,2020-03-26,0,0.0
Dominica,2020-03-27,0,0.0
Dominican Republic,2020-01-22,0,0.0
Dominican Republic,2020-01-23,0,0.0
Dominican Republic,2020-01-24,0,0.0
Dominican Republic,2020-01-25,0,0.0
Dominican Republic,2020-01-26,0,0.0
Dominican Republic,2020-01-27,0,0.0
Dominican Republic,2020-01-28,0,0.0
Dominican Republic,2020-01-29,0,0.0
Dominican Republic,2020-01-30,0,0.0
Dominican Republic,2020-01-31,0,0.0
Dominican Republic,2020-02-01,0,0.0
Dominican Republic,2020-02-02,0,0.0
Dominican Republic,2020-02-03,0,0.0
Dominican Republic,2020-02-04,0,0.0
Dominican Republic,2020-02-05,0,0.0
Dominican Republic,2020-02-06,0,0.0
Dominican Republic,2020-02-07,0,0.0
Dominican Republic,2020-02-08,0,0.0
Dominican Republic,2020-02-09,0,0.0
Dominican Republic,2020-02-10,0,0.0
Dominican Republic,2020-02-11,0,0.0
Dominican Republic,2020-02-12,0,0.0
Dominican Republic,2020-02-13,0,0.0
Dominican Republic,2020-02-14,0,0.0
Dominican Republic,2020-02-15,0,0.0
Dominican Republic,2020-02-16,0,0.0
Dominican Republic,2020-02-17,0,0.0
Dominican Republic,2020-02-18,0,0.0
Dominican Republic,2020-02-19,0,0.0
Dominican Republic,2020-02-20,0,0.0
Dominican Republic,2020-02-21,0,0.0
Dominican Republic,2020-02-22,0,0.0
Dominican Republic,2020-02-23,0,0.0
Dominican Republic,2020-02-24,0,0.0
Dominican Republic,2020-02-25,0,0.0
Dominican Republic,2020-02-26,0,0.0
Dominican Republic,2020-02-27,0,0.0
Dominican Republic,2020-02-28,0,0.0
Dominican Republic,2020-02-29,0,0.0
Dominican Republic,2020-03-01,0,0.0
Dominican Republic,2020-03-02,0,0.0
Dominican Republic,2020-03-03,0,0.0
Dominican Republic,2020-03-04,0,0.0
Dominican Republic,2020-03-05,0,0.0
Dominican Republic,2020-03-06,0,0.0
Dominican Republic,2020-03-07,0,0.0
Dominican Republic,2020-03-08,0,0.0
Dominican Republic,2020-03-09,0,0.0
Dominican Republic,2020-03-10,0,0.0
Dominican Republic,2020-03-11,0,0.0
Dominican Republic,2020-03-12,0,0.0
Dominican Republic,2020-03-13,0,0.0
Dominican Republic,2020-03-14,0,0.0
Dominican Republic,2020-03-15,0,0.0
Dominican Republic,2020-03-16,0,0.0
Dominican Republic,2020-03-17,1,1.0
Dominican Republic,2020-03-18,1,0.0
Dominican Republic,2020-03-19,2,1.0
Dominican Republic,2020-03-20,2,0.0
Dominican Republic,2020-03-21,2,0.0
Dominican Republic,2020-03-22,3,1.0
Dominican Republic,2020-03-23,3,0.0
Dominican Republic,2020-03-24,6,3.0
Dominican Republic,2020-03-25,10,4.0
Dominican Republic,2020-03-26,10,0.0
Dominican Republic,2020-03-27,20,10.0
Ecuador,2020-01-22,0,0.0
Ecuador,2020-01-23,0,0.0
Ecuador,2020-01-24,0,0.0
Ecuador,2020-01-25,0,0.0
Ecuador,2020-01-26,0,0.0
Ecuador,2020-01-27,0,0.0
Ecuador,2020-01-28,0,0.0
Ecuador,2020-01-29,0,0.0
Ecuador,2020-01-30,0,0.0
Ecuador,2020-01-31,0,0.0
Ecuador,2020-02-01,0,0.0
Ecuador,2020-02-02,0,0.0
Ecuador,2020-02-03,0,0.0
Ecuador,2020-02-04,0,0.0
Ecuador,2020-02-05,0,0.0
Ecuador,2020-02-06,0,0.0
Ecuador,2020-02-07,0,0.0
Ecuador,2020-02-08,0,0.0
Ecuador,2020-02-09,0,0.0
Ecuador,2020-02-10,0,0.0
Ecuador,2020-02-11,0,0.0
Ecuador,2020-02-12,0,0.0
Ecuador,2020-02-13,0,0.0
Ecuador,2020-02-14,0,0.0
Ecuador,2020-02-15,0,0.0
Ecuador,2020-02-16,0,0.0
Ecuador,2020-02-17,0,0.0
Ecuador,2020-02-18,0,0.0
Ecuador,2020-02-19,0,0.0
Ecuador,2020-02-20,0,0.0
Ecuador,2020-02-21,0,0.0
Ecuador,2020-02-22,0,0.0
Ecuador,2020-02-23,0,0.0
Ecuador,2020-02-24,0,0.0
Ecuador,2020-02-25,0,0.0
Ecuador,2020-02-26,0,0.0
Ecuador,2020-02-27,0,0.0
Ecuador,2020-02-28,0,0.0
Ecuador,2020-02-29,0,0.0
Ecuador,2020-03-01,0,0.0
Ecuador,2020-03-02,0,0.0
Ecuador,2020-03-03,0,0.0
Ecuador,2020-03-04,0,0.0
Ecuador,2020-03-05,0,0.0
Ecuador,2020-03-06,0,0.0
Ecuador,2020-03-07,0,0.0
Ecuador,2020-03-08,0,0.0
Ecuador,2020-03-09,0,0.0
Ecuador,2020-03-10,0,0.0
Ecuador,2020-03-11,0,0.0
Ecuador,2020-03-12,0,0.0
Ecuador,2020-03-13,0,0.0
Ecuador,2020-03-14,2,2.0
Ecuador,2020-03-15,2,0.0
Ecuador,2020-03-16,2,0.0
Ecuador,2020-03-17,2,0.0
Ecuador,2020-03-18,2,0.0
Ecuador,2020-03-19,3,1.0
Ecuador,2020-03-20,5,2.0
Ecuador,2020-03-21,7,2.0
Ecuador,2020-03-22,14,7.0
Ecuador,2020-03-23,18,4.0
Ecuador,2020-03-24,27,9.0
Ecuador,2020-03-25,28,1.0
Ecuador,2020-03-26,34,6.0
Ecuador,2020-03-27,36,2.0
Egypt,2020-01-22,0,0.0
Egypt,2020-01-23,0,0.0
Egypt,2020-01-24,0,0.0
Egypt,2020-01-25,0,0.0
Egypt,2020-01-26,0,0.0
Egypt,2020-01-27,0,0.0
Egypt,2020-01-28,0,0.0
Egypt,2020-01-29,0,0.0
Egypt,2020-01-30,0,0.0
Egypt,2020-01-31,0,0.0
Egypt,2020-02-01,0,0.0
Egypt,2020-02-02,0,0.0
Egypt,2020-02-03,0,0.0
Egypt,2020-02-04,0,0.0
Egypt,2020-02-05,0,0.0
Egypt,2020-02-06,0,0.0
Egypt,2020-02-07,0,0.0
Egypt,2020-02-08,0,0.0
Egypt,2020-02-09,0,0.0
Egypt,2020-02-10,0,0.0
Egypt,2020-02-11,0,0.0
Egypt,2020-02-12,0,0.0
Egypt,2020-02-13,0,0.0
Egypt,2020-02-14,0,0.0
Egypt,2020-02-15,0,0.0
Egypt,2020-02-16,0,0.0
Egypt,2020-02-17,0,0.0
Egypt,2020-02-18,0,0.0
Egypt,2020-02-19,0,0.0
Egypt,2020-02-20,0,0.0
Egypt,2020-02-21,0,0.0
Egypt,2020-02-22,0,0.0
Egypt,2020-02-23,0,0.0
Egypt,2020-02-24,0,0.0
Egypt,2020-02-25,0,0.0
Egypt,2020-02-26,0,0.0
Egypt,2020-02-27,0,0.0
Egypt,2020-02-28,0,0.0
Egypt,2020-02-29,0,0.0
Egypt,2020-03-01,0,0.0
Egypt,2020-03-02,0,0.0
Egypt,2020-03-03,0,0.0
Egypt,2020-03-04,0,0.0
Egypt,2020-03-05,0,0.0
Egypt,2020-03-06,0,0.0
Egypt,2020-03-07,0,0.0
Egypt,2020-03-08,1,1.0
Egypt,2020-03-09,1,0.0
Egypt,2020-03-10,1,0.0
Egypt,2020-03-11,1,0.0
Egypt,2020-03-12,1,0.0
Egypt,2020-03-13,2,1.0
Egypt,2020-03-14,2,0.0
Egypt,2020-03-15,2,0.0
Egypt,2020-03-16,2,0.0
Egypt,2020-03-17,4,2.0
Egypt,2020-03-18,6,2.0
Egypt,2020-03-19,6,0.0
Egypt,2020-03-20,8,2.0
Egypt,2020-03-21,10,2.0
Egypt,2020-03-22,14,4.0
Egypt,2020-03-23,19,5.0
Egypt,2020-03-24,20,1.0
Egypt,2020-03-25,21,1.0
Egypt,2020-03-26,24,3.0
Egypt,2020-03-27,30,6.0
El Salvador,2020-01-22,0,0.0
El Salvador,2020-01-23,0,0.0
El Salvador,2020-01-24,0,0.0
El Salvador,2020-01-25,0,0.0
El Salvador,2020-01-26,0,0.0
El Salvador,2020-01-27,0,0.0
El Salvador,2020-01-28,0,0.0
El Salvador,2020-01-29,0,0.0
El Salvador,2020-01-30,0,0.0
El Salvador,2020-01-31,0,0.0
El Salvador,2020-02-01,0,0.0
El Salvador,2020-02-02,0,0.0
El Salvador,2020-02-03,0,0.0
El Salvador,2020-02-04,0,0.0
El Salvador,2020-02-05,0,0.0
El Salvador,2020-02-06,0,0.0
El Salvador,2020-02-07,0,0.0
El Salvador,2020-02-08,0,0.0
El Salvador,2020-02-09,0,0.0
El Salvador,2020-02-10,0,0.0
El Salvador,2020-02-11,0,0.0
El Salvador,2020-02-12,0,0.0
El Salvador,2020-02-13,0,0.0
El Salvador,2020-02-14,0,0.0
El Salvador,2020-02-15,0,0.0
El Salvador,2020-02-16,0,0.0
El Salvador,2020-02-17,0,0.0
El Salvador,2020-02-18,0,0.0
El Salvador,2020-02-19,0,0.0
El Salvador,2020-02-20,0,0.0
El Salvador,2020-02-21,0,0.0
El Salvador,2020-02-22,0,0.0
El Salvador,2020-02-23,0,0.0
El Salvador,2020-02-24,0,0.0
El Salvador,2020-02-25,0,0.0
El Salvador,2020-02-26,0,0.0
El Salvador,2020-02-27,0,0.0
El Salvador,2020-02-28,0,0.0
El Salvador,2020-02-29,0,0.0
El Salvador,2020-03-01,0,0.0
El Salvador,2020-03-02,0,0.0
El Salvador,2020-03-03,0,0.0
El Salvador,2020-03-04,0,0.0
El Salvador,2020-03-05,0,0.0
El Salvador,2020-03-06,0,0.0
El Salvador,2020-03-07,0,0.0
El Salvador,2020-03-08,0,0.0
El Salvador,2020-03-09,0,0.0
El Salvador,2020-03-10,0,0.0
El Salvador,2020-03-11,0,0.0
El Salvador,2020-03-12,0,0.0
El Salvador,2020-03-13,0,0.0
El Salvador,2020-03-14,0,0.0
El Salvador,2020-03-15,0,0.0
El Salvador,2020-03-16,0,0.0
El Salvador,2020-03-17,0,0.0
El Salvador,2020-03-18,0,0.0
El Salvador,2020-03-19,0,0.0
El Salvador,2020-03-20,0,0.0
El Salvador,2020-03-21,0,0.0
El Salvador,2020-03-22,0,0.0
El Salvador,2020-03-23,0,0.0
El Salvador,2020-03-24,0,0.0
El Salvador,2020-03-25,0,0.0
El Salvador,2020-03-26,0,0.0
El Salvador,2020-03-27,0,0.0
Equatorial Guinea,2020-01-22,0,0.0
Equatorial Guinea,2020-01-23,0,0.0
Equatorial Guinea,2020-01-24,0,0.0
Equatorial Guinea,2020-01-25,0,0.0
Equatorial Guinea,2020-01-26,0,0.0
Equatorial Guinea,2020-01-27,0,0.0
Equatorial Guinea,2020-01-28,0,0.0
Equatorial Guinea,2020-01-29,0,0.0
Equatorial Guinea,2020-01-30,0,0.0
Equatorial Guinea,2020-01-31,0,0.0
Equatorial Guinea,2020-02-01,0,0.0
Equatorial Guinea,2020-02-02,0,0.0
Equatorial Guinea,2020-02-03,0,0.0
Equatorial Guinea,2020-02-04,0,0.0
Equatorial Guinea,2020-02-05,0,0.0
Equatorial Guinea,2020-02-06,0,0.0
Equatorial Guinea,2020-02-07,0,0.0
Equatorial Guinea,2020-02-08,0,0.0
Equatorial Guinea,2020-02-09,0,0.0
Equatorial Guinea,2020-02-10,0,0.0
Equatorial Guinea,2020-02-11,0,0.0
Equatorial Guinea,2020-02-12,0,0.0
Equatorial Guinea,2020-02-13,0,0.0
Equatorial Guinea,2020-02-14,0,0.0
Equatorial Guinea,2020-02-15,0,0.0
Equatorial Guinea,2020-02-16,0,0.0
Equatorial Guinea,2020-02-17,0,0.0
Equatorial Guinea,2020-02-18,0,0.0
Equatorial Guinea,2020-02-19,0,0.0
Equatorial Guinea,2020-02-20,0,0.0
Equatorial Guinea,2020-02-21,0,0.0
Equatorial Guinea,2020-02-22,0,0.0
Equatorial Guinea,2020-02-23,0,0.0
Equatorial Guinea,2020-02-24,0,0.0
Equatorial Guinea,2020-02-25,0,0.0
Equatorial Guinea,2020-02-26,0,0.0
Equatorial Guinea,2020-02-27,0,0.0
Equatorial Guinea,2020-02-28,0,0.0
Equatorial Guinea,2020-02-29,0,0.0
Equatorial Guinea,2020-03-01,0,0.0
Equatorial Guinea,2020-03-02,0,0.0
Equatorial Guinea,2020-03-03,0,0.0
Equatorial Guinea,2020-03-04,0,0.0
Equatorial Guinea,2020-03-05,0,0.0
Equatorial Guinea,2020-03-06,0,0.0
Equatorial Guinea,2020-03-07,0,0.0
Equatorial Guinea,2020-03-08,0,0.0
Equatorial Guinea,2020-03-09,0,0.0
Equatorial Guinea,2020-03-10,0,0.0
Equatorial Guinea,2020-03-11,0,0.0
Equatorial Guinea,2020-03-12,0,0.0
Equatorial Guinea,2020-03-13,0,0.0
Equatorial Guinea,2020-03-14,0,0.0
Equatorial Guinea,2020-03-15,0,0.0
Equatorial Guinea,2020-03-16,0,0.0
Equatorial Guinea,2020-03-17,0,0.0
Equatorial Guinea,2020-03-18,0,0.0
Equatorial Guinea,2020-03-19,0,0.0
Equatorial Guinea,2020-03-20,0,0.0
Equatorial Guinea,2020-03-21,0,0.0
Equatorial Guinea,2020-03-22,0,0.0
Equatorial Guinea,2020-03-23,0,0.0
Equatorial Guinea,2020-03-24,0,0.0
Equatorial Guinea,2020-03-25,0,0.0
Equatorial Guinea,2020-03-26,0,0.0
Equatorial Guinea,2020-03-27,0,0.0
Eritrea,2020-01-22,0,0.0
Eritrea,2020-01-23,0,0.0
Eritrea,2020-01-24,0,0.0
Eritrea,2020-01-25,0,0.0
Eritrea,2020-01-26,0,0.0
Eritrea,2020-01-27,0,0.0
Eritrea,2020-01-28,0,0.0
Eritrea,2020-01-29,0,0.0
Eritrea,2020-01-30,0,0.0
Eritrea,2020-01-31,0,0.0
Eritrea,2020-02-01,0,0.0
Eritrea,2020-02-02,0,0.0
Eritrea,2020-02-03,0,0.0
Eritrea,2020-02-04,0,0.0
Eritrea,2020-02-05,0,0.0
Eritrea,2020-02-06,0,0.0
Eritrea,2020-02-07,0,0.0
Eritrea,2020-02-08,0,0.0
Eritrea,2020-02-09,0,0.0
Eritrea,2020-02-10,0,0.0
Eritrea,2020-02-11,0,0.0
Eritrea,2020-02-12,0,0.0
Eritrea,2020-02-13,0,0.0
Eritrea,2020-02-14,0,0.0
Eritrea,2020-02-15,0,0.0
Eritrea,2020-02-16,0,0.0
Eritrea,2020-02-17,0,0.0
Eritrea,2020-02-18,0,0.0
Eritrea,2020-02-19,0,0.0
Eritrea,2020-02-20,0,0.0
Eritrea,2020-02-21,0,0.0
Eritrea,2020-02-22,0,0.0
Eritrea,2020-02-23,0,0.0
Eritrea,2020-02-24,0,0.0
Eritrea,2020-02-25,0,0.0
Eritrea,2020-02-26,0,0.0
Eritrea,2020-02-27,0,0.0
Eritrea,2020-02-28,0,0.0
Eritrea,2020-02-29,0,0.0
Eritrea,2020-03-01,0,0.0
Eritrea,2020-03-02,0,0.0
Eritrea,2020-03-03,0,0.0
Eritrea,2020-03-04,0,0.0
Eritrea,2020-03-05,0,0.0
Eritrea,2020-03-06,0,0.0
Eritrea,2020-03-07,0,0.0
Eritrea,2020-03-08,0,0.0
Eritrea,2020-03-09,0,0.0
Eritrea,2020-03-10,0,0.0
Eritrea,2020-03-11,0,0.0
Eritrea,2020-03-12,0,0.0
Eritrea,2020-03-13,0,0.0
Eritrea,2020-03-14,0,0.0
Eritrea,2020-03-15,0,0.0
Eritrea,2020-03-16,0,0.0
Eritrea,2020-03-17,0,0.0
Eritrea,2020-03-18,0,0.0
Eritrea,2020-03-19,0,0.0
Eritrea,2020-03-20,0,0.0
Eritrea,2020-03-21,0,0.0
Eritrea,2020-03-22,0,0.0
Eritrea,2020-03-23,0,0.0
Eritrea,2020-03-24,0,0.0
Eritrea,2020-03-25,0,0.0
Eritrea,2020-03-26,0,0.0
Eritrea,2020-03-27,0,0.0
Estonia,2020-01-22,0,0.0
Estonia,2020-01-23,0,0.0
Estonia,2020-01-24,0,0.0
Estonia,2020-01-25,0,0.0
Estonia,2020-01-26,0,0.0
Estonia,2020-01-27,0,0.0
Estonia,2020-01-28,0,0.0
Estonia,2020-01-29,0,0.0
Estonia,2020-01-30,0,0.0
Estonia,2020-01-31,0,0.0
Estonia,2020-02-01,0,0.0
Estonia,2020-02-02,0,0.0
Estonia,2020-02-03,0,0.0
Estonia,2020-02-04,0,0.0
Estonia,2020-02-05,0,0.0
Estonia,2020-02-06,0,0.0
Estonia,2020-02-07,0,0.0
Estonia,2020-02-08,0,0.0
Estonia,2020-02-09,0,0.0
Estonia,2020-02-10,0,0.0
Estonia,2020-02-11,0,0.0
Estonia,2020-02-12,0,0.0
Estonia,2020-02-13,0,0.0
Estonia,2020-02-14,0,0.0
Estonia,2020-02-15,0,0.0
Estonia,2020-02-16,0,0.0
Estonia,2020-02-17,0,0.0
Estonia,2020-02-18,0,0.0
Estonia,2020-02-19,0,0.0
Estonia,2020-02-20,0,0.0
Estonia,2020-02-21,0,0.0
Estonia,2020-02-22,0,0.0
Estonia,2020-02-23,0,0.0
Estonia,2020-02-24,0,0.0
Estonia,2020-02-25,0,0.0
Estonia,2020-02-26,0,0.0
Estonia,2020-02-27,0,0.0
Estonia,2020-02-28,0,0.0
Estonia,2020-02-29,0,0.0
Estonia,2020-03-01,0,0.0
Estonia,2020-03-02,0,0.0
Estonia,2020-03-03,0,0.0
Estonia,2020-03-04,0,0.0
Estonia,2020-03-05,0,0.0
Estonia,2020-03-06,0,0.0
Estonia,2020-03-07,0,0.0
Estonia,2020-03-08,0,0.0
Estonia,2020-03-09,0,0.0
Estonia,2020-03-10,0,0.0
Estonia,2020-03-11,0,0.0
Estonia,2020-03-12,0,0.0
Estonia,2020-03-13,0,0.0
Estonia,2020-03-14,0,0.0
Estonia,2020-03-15,0,0.0
Estonia,2020-03-16,0,0.0
Estonia,2020-03-17,0,0.0
Estonia,2020-03-18,0,0.0
Estonia,2020-03-19,0,0.0
Estonia,2020-03-20,0,0.0
Estonia,2020-03-21,0,0.0
Estonia,2020-03-22,0,0.0
Estonia,2020-03-23,0,0.0
Estonia,2020-03-24,0,0.0
Estonia,2020-03-25,1,1.0
Estonia,2020-03-26,1,0.0
Estonia,2020-03-27,1,0.0
Eswatini,2020-01-22,0,0.0
Eswatini,2020-01-23,0,0.0
Eswatini,2020-01-24,0,0.0
Eswatini,2020-01-25,0,0.0
Eswatini,2020-01-26,0,0.0
Eswatini,2020-01-27,0,0.0
Eswatini,2020-01-28,0,0.0
