country,date,accumulated_confirmed,increase_of_confirmed
Israel,2020-03-16,4,0.0
Israel,2020-03-17,11,7.0
Israel,2020-03-18,11,0.0
Israel,2020-03-19,11,0.0
Israel,2020-03-20,14,3.0
Israel,2020-03-21,36,22.0
Israel,2020-03-22,37,1.0
Israel,2020-03-23,37,0.0
Israel,2020-03-24,53,16.0
Israel,2020-03-25,58,5.0
Israel,2020-03-26,68,10.0
Israel,2020-03-27,79,11.0
Italy,2020-01-22,0,0.0
Italy,2020-01-23,0,0.0
Italy,2020-01-24,0,0.0
Italy,2020-01-25,0,0.0
Italy,2020-01-26,0,0.0
Italy,2020-01-27,0,0.0
Italy,2020-01-28,0,0.0
Italy,2020-01-29,0,0.0
Italy,2020-01-30,0,0.0
Italy,2020-01-31,0,0.0
Italy,2020-02-01,0,0.0
Italy,2020-02-02,0,0.0
Italy,2020-02-03,0,0.0
Italy,2020-02-04,0,0.0
Italy,2020-02-05,0,0.0
Italy,2020-02-06,0,0.0
Italy,2020-02-07,0,0.0
Italy,2020-02-08,0,0.0
Italy,2020-02-09,0,0.0
Italy,2020-02-10,0,0.0
Italy,2020-02-11,0,0.0
Italy,2020-02-12,0,0.0
Italy,2020-02-13,0,0.0
Italy,2020-02-14,0,0.0
Italy,2020-02-15,0,0.0
Italy,2020-02-16,0,0.0
Italy,2020-02-17,0,0.0
Italy,2020-02-18,0,0.0
Italy,2020-02-19,0,0.0
Italy,2020-02-20,0,0.0
Italy,2020-02-21,0,0.0
Italy,2020-02-22,1,1.0
Italy,2020-02-23,2,1.0
Italy,2020-02-24,1,-1.0
Italy,2020-02-25,1,0.0
Italy,2020-02-26,3,2.0
Italy,2020-02-27,45,42.0
Italy,2020-02-28,46,1.0
Italy,2020-02-29,46,0.0
Italy,2020-03-01,83,37.0
Italy,2020-03-02,149,66.0
Italy,2020-03-03,160,11.0
Italy,2020-03-04,276,116.0
Italy,2020-03-05,414,138.0
Italy,2020-03-06,523,109.0
Italy,2020-03-07,589,66.0
Italy,2020-03-08,622,33.0
Italy,2020-03-09,724,102.0
Italy,2020-03-10,724,0.0
Italy,2020-03-11,1045,321.0
Italy,2020-03-12,1045,0.0
Italy,2020-03-13,1439,394.0
Italy,2020-03-14,1966,527.0
Italy,2020-03-15,2335,369.0
Italy,2020-03-16,2749,414.0
Italy,2020-03-17,2941,192.0
Italy,2020-03-18,4025,1084.0
Italy,2020-03-19,4440,415.0
Italy,2020-03-20,4440,0.0
Italy,2020-03-21,6072,1632.0
Italy,2020-03-22,7024,952.0
Italy,2020-03-23,7024,0.0
Italy,2020-03-24,8326,1302.0
Italy,2020-03-25,9362,1036.0
Italy,2020-03-26,10361,999.0
Italy,2020-03-27,10950,589.0
Jamaica,2020-01-22,0,0.0
Jamaica,2020-01-23,0,0.0
Jamaica,2020-01-24,0,0.0
Jamaica,2020-01-25,0,0.0
Jamaica,2020-01-26,0,0.0
Jamaica,2020-01-27,0,0.0
Jamaica,2020-01-28,0,0.0
Jamaica,2020-01-29,0,0.0
Jamaica,2020-01-30,0,0.0
Jamaica,2020-01-31,0,0.0
Jamaica,2020-02-01,0,0.0
Jamaica,2020-02-02,0,0.0
Jamaica,2020-02-03,0,0.0
Jamaica,2020-02-04,0,0.0
Jamaica,2020-02-05,0,0.0
Jamaica,2020-02-06,0,0.0
Jamaica,2020-02-07,0,0.0
Jamaica,2020-02-08,0,0.0
Jamaica,2020-02-09,0,0.0
Jamaica,2020-02-10,0,0.0
Jamaica,2020-02-11,0,0.0
Jamaica,2020-02-12,0,0.0
Jamaica,2020-02-13,0,0.0
Jamaica,2020-02-14,0,0.0
Jamaica,2020-02-15,0,0.0
Jamaica,2020-02-16,0,0.0
Jamaica,2020-02-17,0,0.0
Jamaica,2020-02-18,0,0.0
Jamaica,2020-02-19,0,0.0
Jamaica,2020-02-20,0,0.0
Jamaica,2020-02-21,0,0.0
Jamaica,2020-02-22,0,0.0
Jamaica,2020-02-23,0,0.0
Jamaica,2020-02-24,0,0.0
Jamaica,2020-02-25,0,0.0
Jamaica,2020-02-26,0,0.0
Jamaica,2020-02-27,0,0.0
Jamaica,2020-02-28,0,0.0
Jamaica,2020-02-29,0,0.0
Jamaica,2020-03-01,0,0.0
Jamaica,2020-03-02,0,0.0
Jamaica,2020-03-03,0,0.0
Jamaica,2020-03-04,0,0.0
Jamaica,2020-03-05,0,0.0
Jamaica,2020-03-06,0,0.0
Jamaica,2020-03-07,0,0.0
Jamaica,2020-03-08,0,0.0
Jamaica,2020-03-09,0,0.0
Jamaica,2020-03-10,0,0.0
Jamaica,2020-03-11,0,0.0
Jamaica,2020-03-12,0,0.0
Jamaica,2020-03-13,0,0.0
Jamaica,2020-03-14,0,0.0
Jamaica,2020-03-15,0,0.0
Jamaica,2020-03-16,2,2.0
Jamaica,2020-03-17,2,0.0
Jamaica,2020-03-18,2,0.0
Jamaica,2020-03-19,2,0.0
Jamaica,2020-03-20,2,0.0
Jamaica,2020-03-21,2,0.0
Jamaica,2020-03-22,2,0.0
Jamaica,2020-03-23,2,0.0
Jamaica,2020-03-24,2,0.0
Jamaica,2020-03-25,2,0.0
Jamaica,2020-03-26,2,0.0
Jamaica,2020-03-27,2,0.0
Japan,2020-01-22,0,0.0
Japan,2020-01-23,0,0.0
Japan,2020-01-24,0,0.0
Japan,2020-01-25,0,0.0
Japan,2020-01-26,1,1.0
Japan,2020-01-27,1,0.0
Japan,2020-01-28,1,0.0
Japan,2020-01-29,1,0.0
Japan,2020-01-30,1,0.0
Japan,2020-01-31,1,0.0
Japan,2020-02-01,1,0.0
Japan,2020-02-02,1,0.0
Japan,2020-02-03,1,0.0
Japan,2020-02-04,1,0.0
Japan,2020-02-05,1,0.0
Japan,2020-02-06,1,0.0
Japan,2020-02-07,1,0.0
Japan,2020-02-08,1,0.0
Japan,2020-02-09,1,0.0
Japan,2020-02-10,4,3.0
Japan,2020-02-11,9,5.0
Japan,2020-02-12,9,0.0
Japan,2020-02-13,9,0.0
Japan,2020-02-14,9,0.0
Japan,2020-02-15,12,3.0
Japan,2020-02-16,12,0.0
Japan,2020-02-17,12,0.0
Japan,2020-02-18,13,1.0
Japan,2020-02-19,18,5.0
Japan,2020-02-20,18,0.0
Japan,2020-02-21,22,4.0
Japan,2020-02-22,22,0.0
Japan,2020-02-23,22,0.0
Japan,2020-02-24,22,0.0
Japan,2020-02-25,22,0.0
Japan,2020-02-26,22,0.0
Japan,2020-02-27,22,0.0
Japan,2020-02-28,22,0.0
Japan,2020-02-29,32,10.0
Japan,2020-03-01,32,0.0
Japan,2020-03-02,32,0.0
Japan,2020-03-03,43,11.0
Japan,2020-03-04,43,0.0
Japan,2020-03-05,43,0.0
Japan,2020-03-06,46,3.0
Japan,2020-03-07,76,30.0
Japan,2020-03-08,76,0.0
Japan,2020-03-09,76,0.0
Japan,2020-03-10,101,25.0
Japan,2020-03-11,118,17.0
Japan,2020-03-12,118,0.0
Japan,2020-03-13,118,0.0
Japan,2020-03-14,118,0.0
Japan,2020-03-15,118,0.0
Japan,2020-03-16,144,26.0
Japan,2020-03-17,144,0.0
Japan,2020-03-18,144,0.0
Japan,2020-03-19,150,6.0
Japan,2020-03-20,191,41.0
Japan,2020-03-21,232,41.0
Japan,2020-03-22,235,3.0
Japan,2020-03-23,235,0.0
Japan,2020-03-24,285,50.0
Japan,2020-03-25,310,25.0
Japan,2020-03-26,359,49.0
Japan,2020-03-27,372,13.0
Jordan,2020-01-22,0,0.0
Jordan,2020-01-23,0,0.0
Jordan,2020-01-24,0,0.0
Jordan,2020-01-25,0,0.0
Jordan,2020-01-26,0,0.0
Jordan,2020-01-27,0,0.0
Jordan,2020-01-28,0,0.0
Jordan,2020-01-29,0,0.0
Jordan,2020-01-30,0,0.0
Jordan,2020-01-31,0,0.0
Jordan,2020-02-01,0,0.0
Jordan,2020-02-02,0,0.0
Jordan,2020-02-03,0,0.0
Jordan,2020-02-04,0,0.0
Jordan,2020-02-05,0,0.0
Jordan,2020-02-06,0,0.0
Jordan,2020-02-07,0,0.0
Jordan,2020-02-08,0,0.0
Jordan,2020-02-09,0,0.0
Jordan,2020-02-10,0,0.0
Jordan,2020-02-11,0,0.0
Jordan,2020-02-12,0,0.0
Jordan,2020-02-13,0,0.0
Jordan,2020-02-14,0,0.0
Jordan,2020-02-15,0,0.0
Jordan,2020-02-16,0,0.0
Jordan,2020-02-17,0,0.0
Jordan,2020-02-18,0,0.0
Jordan,2020-02-19,0,0.0
Jordan,2020-02-20,0,0.0
Jordan,2020-02-21,0,0.0
Jordan,2020-02-22,0,0.0
Jordan,2020-02-23,0,0.0
Jordan,2020-02-24,0,0.0
Jordan,2020-02-25,0,0.0
Jordan,2020-02-26,0,0.0
Jordan,2020-02-27,0,0.0
Jordan,2020-02-28,0,0.0
Jordan,2020-02-29,0,0.0
Jordan,2020-03-01,0,0.0
Jordan,2020-03-02,0,0.0
Jordan,2020-03-03,0,0.0
Jordan,2020-03-04,0,0.0
Jordan,2020-03-05,0,0.0
Jordan,2020-03-06,0,0.0
Jordan,2020-03-07,0,0.0
Jordan,2020-03-08,0,0.0
Jordan,2020-03-09,0,0.0
Jordan,2020-03-10,0,0.0
Jordan,2020-03-11,0,0.0
Jordan,2020-03-12,0,0.0
Jordan,2020-03-13,1,1.0
Jordan,2020-03-14,1,0.0
Jordan,2020-03-15,1,0.0
Jordan,2020-03-16,1,0.0
Jordan,2020-03-17,1,0.0
Jordan,2020-03-18,1,0.0
Jordan,2020-03-19,1,0.0
Jordan,2020-03-20,1,0.0
Jordan,2020-03-21,1,0.0
Jordan,2020-03-22,1,0.0
Jordan,2020-03-23,1,0.0
Jordan,2020-03-24,1,0.0
Jordan,2020-03-25,1,0.0
Jordan,2020-03-26,1,0.0
Jordan,2020-03-27,18,17.0
Kazakhstan,2020-01-22,0,0.0
Kazakhstan,2020-01-23,0,0.0
Kazakhstan,2020-01-24,0,0.0
Kazakhstan,2020-01-25,0,0.0
Kazakhstan,2020-01-26,0,0.0
Kazakhstan,2020-01-27,0,0.0
Kazakhstan,2020-01-28,0,0.0
Kazakhstan,2020-01-29,0,0.0
Kazakhstan,2020-01-30,0,0.0
Kazakhstan,2020-01-31,0,0.0
Kazakhstan,2020-02-01,0,0.0
Kazakhstan,2020-02-02,0,0.0
Kazakhstan,2020-02-03,0,0.0
Kazakhstan,2020-02-04,0,0.0
Kazakhstan,2020-02-05,0,0.0
Kazakhstan,2020-02-06,0,0.0
Kazakhstan,2020-02-07,0,0.0
Kazakhstan,2020-02-08,0,0.0
Kazakhstan,2020-02-09,0,0.0
Kazakhstan,2020-02-10,0,0.0
Kazakhstan,2020-02-11,0,0.0
Kazakhstan,2020-02-12,0,0.0
Kazakhstan,2020-02-13,0,0.0
Kazakhstan,2020-02-14,0,0.0
Kazakhstan,2020-02-15,0,0.0
Kazakhstan,2020-02-16,0,0.0
Kazakhstan,2020-02-17,0,0.0
Kazakhstan,2020-02-18,0,0.0
Kazakhstan,2020-02-19,0,0.0
Kazakhstan,2020-02-20,0,0.0
Kazakhstan,2020-02-21,0,0.0
Kazakhstan,2020-02-22,0,0.0
Kazakhstan,2020-02-23,0,0.0
Kazakhstan,2020-02-24,0,0.0
Kazakhstan,2020-02-25,0,0.0
Kazakhstan,2020-02-26,0,0.0
Kazakhstan,2020-02-27,0,0.0
Kazakhstan,2020-02-28,0,0.0
Kazakhstan,2020-02-29,0,0.0
Kazakhstan,2020-03-01,0,0.0
Kazakhstan,2020-03-02,0,0.0
Kazakhstan,2020-03-03,0,0.0
Kazakhstan,2020-03-04,0,0.0
Kazakhstan,2020-03-05,0,0.0
Kazakhstan,2020-03-06,0,0.0
Kazakhstan,2020-03-07,0,0.0
Kazakhstan,2020-03-08,0,0.0
Kazakhstan,2020-03-09,0,0.0
Kazakhstan,2020-03-10,0,0.0
Kazakhstan,2020-03-11,0,0.0
Kazakhstan,2020-03-12,0,0.0
Kazakhstan,2020-03-13,0,0.0
Kazakhstan,2020-03-14,0,0.0
Kazakhstan,2020-03-15,0,0.0
Kazakhstan,2020-03-16,0,0.0
Kazakhstan,2020-03-17,0,0.0
Kazakhstan,2020-03-18,0,0.0
Kazakhstan,2020-03-19,0,0.0
Kazakhstan,2020-03-20,0,0.0
Kazakhstan,2020-03-21,0,0.0
Kazakhstan,2020-03-22,0,0.0
Kazakhstan,2020-03-23,0,0.0
Kazakhstan,2020-03-24,0,0.0
Kazakhstan,2020-03-25,0,0.0
Kazakhstan,2020-03-26,2,2.0
Kazakhstan,2020-03-27,3,1.0
Kenya,2020-01-22,0,0.0
Kenya,2020-01-23,0,0.0
Kenya,2020-01-24,0,0.0
Kenya,2020-01-25,0,0.0
Kenya,2020-01-26,0,0.0
Kenya,2020-01-27,0,0.0
Kenya,2020-01-28,0,0.0
Kenya,2020-01-29,0,0.0
Kenya,2020-01-30,0,0.0
Kenya,2020-01-31,0,0.0
Kenya,2020-02-01,0,0.0
Kenya,2020-02-02,0,0.0
Kenya,2020-02-03,0,0.0
Kenya,2020-02-04,0,0.0
Kenya,2020-02-05,0,0.0
Kenya,2020-02-06,0,0.0
Kenya,2020-02-07,0,0.0
Kenya,2020-02-08,0,0.0
Kenya,2020-02-09,0,0.0
Kenya,2020-02-10,0,0.0
Kenya,2020-02-11,0,0.0
Kenya,2020-02-12,0,0.0
Kenya,2020-02-13,0,0.0
Kenya,2020-02-14,0,0.0
Kenya,2020-02-15,0,0.0
Kenya,2020-02-16,0,0.0
Kenya,2020-02-17,0,0.0
Kenya,2020-02-18,0,0.0
Kenya,2020-02-19,0,0.0
Kenya,2020-02-20,0,0.0
Kenya,2020-02-21,0,0.0
Kenya,2020-02-22,0,0.0
Kenya,2020-02-23,0,0.0
Kenya,2020-02-24,0,0.0
Kenya,2020-02-25,0,0.0
Kenya,2020-02-26,0,0.0
Kenya,2020-02-27,0,0.0
Kenya,2020-02-28,0,0.0
Kenya,2020-02-29,0,0.0
Kenya,2020-03-01,0,0.0
Kenya,2020-03-02,0,0.0
Kenya,2020-03-03,0,0.0
Kenya,2020-03-04,0,0.0
Kenya,2020-03-05,0,0.0
Kenya,2020-03-06,0,0.0
Kenya,2020-03-07,0,0.0
Kenya,2020-03-08,0,0.0
Kenya,2020-03-09,0,0.0
Kenya,2020-03-10,0,0.0
Kenya,2020-03-11,0,0.0
Kenya,2020-03-12,0,0.0
Kenya,2020-03-13,0,0.0
Kenya,2020-03-14,0,0.0
Kenya,2020-03-15,0,0.0
Kenya,2020-03-16,0,0.0
Kenya,2020-03-17,0,0.0
Kenya,2020-03-18,0,0.0
Kenya,2020-03-19,0,0.0
Kenya,2020-03-20,0,0.0
Kenya,2020-03-21,0,0.0
Kenya,2020-03-22,0,0.0
Kenya,2020-03-23,0,0.0
Kenya,2020-03-24,0,0.0
Kenya,2020-03-25,1,1.0
Kenya,2020-03-26,1,0.0
Kenya,2020-03-27,1,0.0
"Korea, South",2020-01-22,0,0.0
"Korea, South",2020-01-23,0,0.0
"Korea, South",2020-01-24,0,0.0
"Korea, South",2020-01-25,0,0.0
"Korea, South",2020-01-26,0,0.0
"Korea, South",2020-01-27,0,0.0
"Korea, South",2020-01-28,0,0.0
"Korea, South",2020-01-29,0,0.0
"Korea, South",2020-01-30,0,0.0
"Korea, South",2020-01-31,0,0.0
"Korea, South",2020-02-01,0,0.0
"Korea, South",2020-02-02,0,0.0
"Korea, South",2020-02-03,0,0.0
"Korea, South",2020-02-04,0,0.0
"Korea, South",2020-02-05,0,0.0
"Korea, South",2020-02-06,0,0.0
"Korea, South",2020-02-07,1,1.0
"Korea, South",2020-02-08,1,0.0
"Korea, South",2020-02-09,3,2.0
"Korea, South",2020-02-10,3,0.0
"Korea, South",2020-02-11,3,0.0
"Korea, South",2020-02-12,7,4.0
"Korea, South",2020-02-13,7,0.0
"Korea, South",2020-02-14,7,0.0
"Korea, South",2020-02-15,9,2.0
"Korea, South",2020-02-16,9,0.0
"Korea, South",2020-02-17,10,1.0
"Korea, South",2020-02-18,12,2.0
"Korea, South",2020-02-19,12,0.0
"Korea, South",2020-02-20,16,4.0
"Korea, South",2020-02-21,16,0.0
"Korea, South",2020-02-22,16,0.0
"Korea, South",2020-02-23,18,2.0
"Korea, South",2020-02-24,18,0.0
"Korea, South",2020-02-25,22,4.0
"Korea, South",2020-02-26,22,0.0
"Korea, South",2020-02-27,22,0.0
"Korea, South",2020-02-28,22,0.0
"Korea, South",2020-02-29,27,5.0
"Korea, South",2020-03-01,30,3.0
"Korea, South",2020-03-02,30,0.0
"Korea, South",2020-03-03,30,0.0
"Korea, South",2020-03-04,41,11.0
"Korea, South",2020-03-05,41,0.0
"Korea, South",2020-03-06,135,94.0
"Korea, South",2020-03-07,135,0.0
"Korea, South",2020-03-08,118,-17.0
"Korea, South",2020-03-09,118,0.0
"Korea, South",2020-03-10,247,129.0
"Korea, South",2020-03-11,288,41.0
"Korea, South",2020-03-12,333,45.0
"Korea, South",2020-03-13,510,177.0
"Korea, South",2020-03-14,510,0.0
"Korea, South",2020-03-15,510,0.0
"Korea, South",2020-03-16,1137,627.0
"Korea, South",2020-03-17,1407,270.0
"Korea, South",2020-03-18,1540,133.0
"Korea, South",2020-03-19,1540,0.0
"Korea, South",2020-03-20,1540,0.0
"Korea, South",2020-03-21,1540,0.0
"Korea, South",2020-03-22,2909,1369.0
"Korea, South",2020-03-23,2909,0.0
"Korea, South",2020-03-24,3507,598.0
"Korea, South",2020-03-25,3730,223.0
"Korea, South",2020-03-26,4144,414.0
"Korea, South",2020-03-27,4528,384.0
Kosovo,2020-01-22,0,0.0
Kosovo,2020-01-23,0,0.0
Kosovo,2020-01-24,0,0.0
Kosovo,2020-01-25,0,0.0
Kosovo,2020-01-26,0,0.0
Kosovo,2020-01-27,0,0.0
Kosovo,2020-01-28,0,0.0
Kosovo,2020-01-29,0,0.0
Kosovo,2020-01-30,0,0.0
Kosovo,2020-01-31,0,0.0
Kosovo,2020-02-01,0,0.0
Kosovo,2020-02-02,0,0.0
Kosovo,2020-02-03,0,0.0
Kosovo,2020-02-04,0,0.0
Kosovo,2020-02-05,0,0.0
Kosovo,2020-02-06,0,0.0
Kosovo,2020-02-07,0,0.0
Kosovo,2020-02-08,0,0.0
Kosovo,2020-02-09,0,0.0
Kosovo,2020-02-10,0,0.0
Kosovo,2020-02-11,0,0.0
Kosovo,2020-02-12,0,0.0
Kosovo,2020-02-13,0,0.0
Kosovo,2020-02-14,0,0.0
Kosovo,2020-02-15,0,0.0
Kosovo,2020-02-16,0,0.0
Kosovo,2020-02-17,0,0.0
Kosovo,2020-02-18,0,0.0
Kosovo,2020-02-19,0,0.0
Kosovo,2020-02-20,0,0.0
Kosovo,2020-02-21,0,0.0
Kosovo,2020-02-22,0,0.0
Kosovo,2020-02-23,0,0.0
Kosovo,2020-02-24,0,0.0
Kosovo,2020-02-25,0,0.0
Kosovo,2020-02-26,0,0.0
Kosovo,2020-02-27,0,0.0
Kosovo,2020-02-28,0,0.0
Kosovo,2020-02-29,0,0.0
Kosovo,2020-03-01,0,0.0
Kosovo,2020-03-02,0,0.0
Kosovo,2020-03-03,0,0.0
Kosovo,2020-03-04,0,0.0
Kosovo,2020-03-05,0,0.0
Kosovo,2020-03-06,0,0.0
Kosovo,2020-03-07,0,0.0
Kosovo,2020-03-08,0,0.0
Kosovo,2020-03-09,0,0.0
Kosovo,2020-03-10,0,0.0
Kosovo,2020-03-11,0,0.0
Kosovo,2020-03-12,0,0.0
Kosovo,2020-03-13,0,0.0
Kosovo,2020-03-14,0,0.0
Kosovo,2020-03-15,0,0.0
Kosovo,2020-03-16,0,0.0
Kosovo,2020-03-17,0,0.0
Kosovo,2020-03-18,0,0.0
Kosovo,2020-03-19,0,0.0
Kosovo,2020-03-20,0,0.0
Kosovo,2020-03-21,0,0.0
Kosovo,2020-03-22,0,0.0
Kosovo,2020-03-23,0,0.0
Kosovo,2020-03-24,0,0.0
Kosovo,2020-03-25,0,0.0
Kosovo,2020-03-26,0,0.0
Kosovo,2020-03-27,1,1.0
Kuwait,2020-01-22,0,0.0
Kuwait,2020-01-23,0,0.0
Kuwait,2020-01-24,0,0.0
Kuwait,2020-01-25,0,0.0
Kuwait,2020-01-26,0,0.0
Kuwait,2020-01-27,0,0.0
Kuwait,2020-01-28,0,0.0
Kuwait,2020-01-29,0,0.0
Kuwait,2020-01-30,0,0.0
Kuwait,2020-01-31,0,0.0
Kuwait,2020-02-01,0,0.0
Kuwait,2020-02-02,0,0.0
Kuwait,2020-02-03,0,0.0
Kuwait,2020-02-04,0,0.0
Kuwait,2020-02-05,0,0.0
Kuwait,2020-02-06,0,0.0
Kuwait,2020-02-07,0,0.0
Kuwait,2020-02-08,0,0.0
Kuwait,2020-02-09,0,0.0
Kuwait,2020-02-10,0,0.0
Kuwait,2020-02-11,0,0.0
Kuwait,2020-02-12,0,0.0
Kuwait,2020-02-13,0,0.0
Kuwait,2020-02-14,0,0.0
Kuwait,2020-02-15,0,0.0
Kuwait,2020-02-16,0,0.0
Kuwait,2020-02-17,0,0.0
Kuwait,2020-02-18,0,0.0
Kuwait,2020-02-19,0,0.0
Kuwait,2020-02-20,0,0.0
Kuwait,2020-02-21,0,0.0
Kuwait,2020-02-22,0,0.0
Kuwait,2020-02-23,0,0.0
Kuwait,2020-02-24,0,0.0
Kuwait,2020-02-25,0,0.0
Kuwait,2020-02-26,0,0.0
Kuwait,2020-02-27,0,0.0
Kuwait,2020-02-28,0,0.0
Kuwait,2020-02-29,0,0.0
Kuwait,2020-03-01,0,0.0
Kuwait,2020-03-02,0,0.0
Kuwait,2020-03-03,0,0.0
Kuwait,2020-03-04,0,0.0
Kuwait,2020-03-05,0,0.0
Kuwait,2020-03-06,0,0.0
Kuwait,2020-03-07,0,0.0
Kuwait,2020-03-08,1,1.0
Kuwait,2020-03-09,1,0.0
Kuwait,2020-03-10,1,0.0
Kuwait,2020-03-11,2,1.0
Kuwait,2020-03-12,5,3.0
Kuwait,2020-03-13,5,0.0
Kuwait,2020-03-14,5,0.0
Kuwait,2020-03-15,5,0.0
Kuwait,2020-03-16,9,4.0
Kuwait,2020-03-17,9,0.0
Kuwait,2020-03-18,15,6.0
Kuwait,2020-03-19,18,3.0
Kuwait,2020-03-20,18,0.0
Kuwait,2020-03-21,27,9.0
Kuwait,2020-03-22,27,0.0
Kuwait,2020-03-23,27,0.0
Kuwait,2020-03-24,39,12.0
Kuwait,2020-03-25,43,4.0
Kuwait,2020-03-26,49,6.0
Kuwait,2020-03-27,57,8.0
Kyrgyzstan,2020-01-22,0,0.0
Kyrgyzstan,2020-01-23,0,0.0
Kyrgyzstan,2020-01-24,0,0.0
Kyrgyzstan,2020-01-25,0,0.0
Kyrgyzstan,2020-01-26,0,0.0
Kyrgyzstan,2020-01-27,0,0.0
Kyrgyzstan,2020-01-28,0,0.0
Kyrgyzstan,2020-01-29,0,0.0
Kyrgyzstan,2020-01-30,0,0.0
Kyrgyzstan,2020-01-31,0,0.0
Kyrgyzstan,2020-02-01,0,0.0
Kyrgyzstan,2020-02-02,0,0.0
Kyrgyzstan,2020-02-03,0,0.0
Kyrgyzstan,2020-02-04,0,0.0
Kyrgyzstan,2020-02-05,0,0.0
Kyrgyzstan,2020-02-06,0,0.0
Kyrgyzstan,2020-02-07,0,0.0
Kyrgyzstan,2020-02-08,0,0.0
Kyrgyzstan,2020-02-09,0,0.0
Kyrgyzstan,2020-02-10,0,0.0
Kyrgyzstan,2020-02-11,0,0.0
Kyrgyzstan,2020-02-12,0,0.0
Kyrgyzstan,2020-02-13,0,0.0
Kyrgyzstan,2020-02-14,0,0.0
Kyrgyzstan,2020-02-15,0,0.0
Kyrgyzstan,2020-02-16,0,0.0
Kyrgyzstan,2020-02-17,0,0.0
Kyrgyzstan,2020-02-18,0,0.0
Kyrgyzstan,2020-02-19,0,0.0
Kyrgyzstan,2020-02-20,0,0.0
Kyrgyzstan,2020-02-21,0,0.0
Kyrgyzstan,2020-02-22,0,0.0
Kyrgyzstan,2020-02-23,0,0.0
Kyrgyzstan,2020-02-24,0,0.0
Kyrgyzstan,2020-02-25,0,0.0
Kyrgyzstan,2020-02-26,0,0.0
Kyrgyzstan,2020-02-27,0,0.0
Kyrgyzstan,2020-02-28,0,0.0
Kyrgyzstan,2020-02-29,0,0.0
Kyrgyzstan,2020-03-01,0,0.0
Kyrgyzstan,2020-03-02,0,0.0
Kyrgyzstan,2020-03-03,0,0.0
Kyrgyzstan,2020-03-04,0,0.0
Kyrgyzstan,2020-03-05,0,0.0
Kyrgyzstan,2020-03-06,0,0.0
Kyrgyzstan,2020-03-07,0,0.0
Kyrgyzstan,2020-03-08,0,0.0
Kyrgyzstan,2020-03-09,0,0.0
Kyrgyzstan,2020-03-10,0,0.0
Kyrgyzstan,2020-03-11,0,0.0
Kyrgyzstan,2020-03-12,0,0.0
Kyrgyzstan,2020-03-13,0,0.0
Kyrgyzstan,2020-03-14,0,0.0
Kyrgyzstan,2020-03-15,0,0.0
Kyrgyzstan,2020-03-16,0,0.0
Kyrgyzstan,2020-03-17,0,0.0
Kyrgyzstan,2020-03-18,0,0.0
Kyrgyzstan,2020-03-19,0,0.0
Kyrgyzstan,2020-03-20,0,0.0
Kyrgyzstan,2020-03-21,0,0.0
Kyrgyzstan,2020-03-22,0,0.0
Kyrgyzstan,2020-03-23,0,0.0
Kyrgyzstan,2020-03-24,0,0.0
Kyrgyzstan,2020-03-25,0,0.0
Kyrgyzstan,2020-03-26,0,0.0
Kyrgyzstan,2020-03-27,0,0.0
Laos,2020-01-22,0,0.0
Laos,2020-01-23,0,0.0
Laos,2020-01-24,0,0.0
Laos,2020-01-25,0,0.0
Laos,2020-01-26,0,0.0
Laos,2020-01-27,0,0.0
Laos,2020-01-28,0,0.0
Laos,2020-01-29,0,0.0
Laos,2020-01-30,0,0.0
Laos,2020-01-31,0,0.0
Laos,2020-02-01,0,0.0
Laos,2020-02-02,0,0.0
Laos,2020-02-03,0,0.0
Laos,2020-02-04,0,0.0
Laos,2020-02-05,0,0.0
Laos,2020-02-06,0,0.0
Laos,2020-02-07,0,0.0
Laos,2020-02-08,0,0.0
Laos,2020-02-09,0,0.0
Laos,2020-02-10,0,0.0
Laos,2020-02-11,0,0.0
Laos,2020-02-12,0,0.0
Laos,2020-02-13,0,0.0
Laos,2020-02-14,0,0.0
Laos,2020-02-15,0,0.0
Laos,2020-02-16,0,0.0
Laos,2020-02-17,0,0.0
Laos,2020-02-18,0,0.0
Laos,2020-02-19,0,0.0
Laos,2020-02-20,0,0.0
Laos,2020-02-21,0,0.0
Laos,2020-02-22,0,0.0
Laos,2020-02-23,0,0.0
Laos,2020-02-24,0,0.0
Laos,2020-02-25,0,0.0
Laos,2020-02-26,0,0.0
Laos,2020-02-27,0,0.0
Laos,2020-02-28,0,0.0
Laos,2020-02-29,0,0.0
Laos,2020-03-01,0,0.0
Laos,2020-03-02,0,0.0
Laos,2020-03-03,0,0.0
Laos,2020-03-04,0,0.0
Laos,2020-03-05,0,0.0
Laos,2020-03-06,0,0.0
Laos,2020-03-07,0,0.0
Laos,2020-03-08,0,0.0
Laos,2020-03-09,0,0.0
Laos,2020-03-10,0,0.0
Laos,2020-03-11,0,0.0
Laos,2020-03-12,0,0.0
Laos,2020-03-13,0,0.0
Laos,2020-03-14,0,0.0
Laos,2020-03-15,0,0.0
Laos,2020-03-16,0,0.0
Laos,2020-03-17,0,0.0
Laos,2020-03-18,0,0.0
Laos,2020-03-19,0,0.0
Laos,2020-03-20,0,0.0
Laos,2020-03-21,0,0.0
Laos,2020-03-22,0,0.0
Laos,2020-03-23,0,0.0
Laos,2020-03-24,0,0.0
Laos,2020-03-25,0,0.0
Laos,2020-03-26,0,0.0
Laos,2020-03-27,0,0.0
